ID,starttime,endtime,age,profile_gender,profile_socialgrade_cie,profile_GOR,voted_ge_2019,pastvote_ge_2019,pastvote_EURef,ethnicity_new,ethnicity_rc,Weight,RUK1,RUK2,RUK2_1,RUK2_2,RUK2_3,RUK2_4,RUK2_5,RUK3,RUK3_1,RUK3_2,RUK3_3,RUK4
1288,11/07/2022,11/07/2022,18,2,5,2,2, ,3,1,1,0.834997905,2,1,3,2,3,3,2,1,4,4,5,3
1289,11/07/2022,11/07/2022,72,2,4,3,1,1,2,1,1,1.028875065,2,1,1,3,2,2,2,1,2,3,3,3
1290,11/07/2022,11/07/2022,33,2,3,4,2, ,1,1,1,0.522497718,2,1,1,2,3,3,2,1,4,2,5,3
1291,11/07/2022,11/07/2022,48,1,3,8,1,1,2,1,1,1.514279449,3,1,2,2,1,3,1,1,3,3,3,3
1292,11/07/2022,11/07/2022,60,2,2,3,1,2,1,1,1,0.89208599,2,1,2,4,1,2,1,1,3,3,3,3
1293,11/07/2022,11/07/2022,21,1,5,5,2, ,3,10,2,1.459019051,3,1,3,3,2,3,3,1,2,3,3,3
1294,11/08/2022,11/08/2022,20,2,3,4,2, ,3,12,2,1.675755717,2,1,3,1,2,3,2,1,3,4,4,4
1295,11/08/2022,11/08/2022,50,1,3,4,2, ,3,1,1,1.118407227,3,1,1,2,1,1,1,1,4,3,3,3
1296,11/07/2022,11/07/2022,49,1,6,9,1,1,1,1,1,1.359839133,3,1,2,3,2,2,2,1,2,2,2,3
1297,11/07/2022,11/07/2022,25,2,3,8,1,3,1,7,2,0.665429061,2,1,3,2,3,3,3,1,4,3,4,3
1298,11/07/2022,11/07/2022,41,2,2,11,1,2,1,1,1,1.007054172,2,1,2,2,2,3,2,1,4,2,4,3
1299,11/07/2022,11/07/2022,53,1,3,3,1,7,2,1,1,1.080023899,4,1,2,2,3,3,2,1,4,4,4,2
1300,11/07/2022,11/07/2022,31,2,2,10,1,7,1,1,1,0.609943487,2,1,2,2,3,2,2,1,4,2,4,3
1301,11/07/2022,11/07/2022,48,2,4,8,1,1,2,1,1,0.887907399,2,1,1,1,1,1,1,1,3,2,2,3
1302,11/07/2022,11/07/2022,67,1,3,11,1,4,2,12,2,0.789724596,2,1,1,3,1,1,2,1,4,3,3,3
1303,11/08/2022,11/08/2022,66,1,3,7,1,2,1,13,2,0.817330048,2,1,3,2,3,3,2,1,3,5,3,3
1304,11/07/2022,11/07/2022,52,2,2,11,1,4,1,1,1,0.745687872,3,1,1,3,1,1,1,1,4,3,4,3
1305,11/07/2022,11/07/2022,31,2,2,1,1,1,2,1,1,0.964751307,2,1,2,3,1,2,1,1,4,4,4,3
1306,11/07/2022,11/07/2022,49,1,3,3,1,2,2,1,1,0.710535014,2,1,2,4,4,1,1,1,3,2,3,3
1307,11/07/2022,11/07/2022,40,2,4,5,2, ,3,1,1,0.704498229,3,1,2,2,3,2,3,1,3,3,3,3
1308,11/07/2022,11/07/2022,38,2,1,6,1,2,2,15,2,0.427850087,2,1,3,2,3,3,2,1,4,5,5,3
1309,11/07/2022,11/07/2022,32,2,4,3,2, ,1,1,1,0.886162457,2,1,2,1,2,2,1,1,3,2,2,3
1310,11/07/2022,11/07/2022,45,2,3,9,1,2,1,1,1,0.569962605,3,1,2,2,1,1,2,1,5,2,2,3
1311,11/07/2022,11/07/2022,48,1,4,7,1,1,2,1,1,1.212332061,3,1,2,3,1,2,1,1,4,4,4,3
1312,11/07/2022,11/07/2022,37,2,3,7,1,2,1,5,2,0.764444325,3,1,2,2,2,3,2,1,2,3,2,2
1313,11/07/2022,11/07/2022,49,1,4,1,1,2,1,1,1,1.476023198,2,1,1,2,1,1,2,1,2,2,2,3
1314,11/07/2022,11/07/2022,30,2,5,4,2, ,3,1,1,0.585677622,3,1,2,4,3,3,3,1,5,3,5,3
1315,11/07/2022,11/07/2022,77,2,1,9,1,1,2,1,1,0.76853929,2,1,3,3,1,1,2,1,3,3,3,3
1316,11/07/2022,11/07/2022,22,2,1,7,1,99,3,5,2,1.134653161,2,1,3,3,3,2,2,1,4,2,2,3
1317,11/07/2022,11/07/2022,29,1,3,2,1,1,3,13,2,2.170504734,4,1,2,3,1,2,2,1,4,4,3,2
1318,11/07/2022,11/07/2022,48,2,3,3,2, ,2,1,1,0.426881856,2,1,2,1,1,1,1,1,3,3,3,3
1319,11/07/2022,11/07/2022,31,2,2,7,1,1,2,18,2,1.177637605,3,1,1,3,2,1,3,1,5,4,2,3
1320,11/08/2022,11/08/2022,26,1,6,7,1,1,2,1,1,1.938229651,3,1,3,2,2,3,2,1,4,4,3,3
1321,11/07/2022,11/07/2022,51,1,2,7,1,1,2,1,1,1.364105723,3,1,2,3,1,1,1,1,3,3,5,3
1322,11/07/2022,11/07/2022,18,2,4,6,2, ,3,8,2,0.868319443,1,1,2,2,2,2,2,1,4,4,2,3
1323,11/07/2022,11/07/2022,36,2,2,2,1,2,1,1,1,0.745552688,3,1,1,3,2,1,3,1,4,1,2,3
1324,11/07/2022,11/07/2022,57,2,5,1,1,99,1,1,1,0.654374551,3,1,3,3,2,2,2,1,5,3,4,3
1325,11/07/2022,11/07/2022,24,2,3,7,1,6,3,6,2,0.534825259,4,1,3,4,4,3,3,1,4,4,3,3
1326,11/07/2022,11/07/2022,26,2,2,4,2, ,1,1,1,0.66904882,2,1,2,3,2,2,2,1,4,1,1,3
1327,11/07/2022,11/07/2022,22,1,1,6,1,3,3,9,2,1.390480606,1,1,2,2,3,3,3,1,1,5,1,3
1328,11/07/2022,11/07/2022,34,1,2,3,1,1,1,1,1,1.192764455,3,1,2,2,2,2,2,1,3,3,3,2
1329,11/07/2022,11/07/2022,41,2,6,5,1,2,3,7,2,1.327875659,2,1,2,3,2,4,3,1,3,3,3,3
1330,11/07/2022,11/07/2022,33,2,3,10,1,1,2,1,1,0.49106574,3,1,2,3,1,1,2,1,3,5,3,3
1331,11/07/2022,11/07/2022,33,2,3,8,1,2,1,1,1,0.568917004,1,1,1,1,1,1,1,1,5,5,5,3
1332,11/07/2022,11/07/2022,42,1,2,8,1,1,2,1,1,0.740510609,4,1,2,3,1,2,1,1,2,2,4,2
1333,11/07/2022,11/07/2022,35,2,3,6,2, ,3,4,1,0.511312053,2,1,1,3,1,3,1,1,3,4,4,3
1334,11/07/2022,11/07/2022,39,2,4,5,1,2,2,1,1,0.849815946,2,1,1,3,1,2,2,1,3,3,3,1
1335,11/07/2022,11/07/2022,26,2,3,9,1,2,1,1,1,0.774626145,2,1,2,1,2,3,2,1,4,1,1,3
1336,11/07/2022,11/07/2022,45,1,4,1,1,2,1,1,1,1.351238614,2,1,2,3,1,3,1,1,3,3,3,3
1337,11/07/2022,11/07/2022,38,1,3,6,1,2,1,1,1,1.185112739,2,1,2,2,2,3,3,1,3,3,3,3
1338,11/07/2022,11/07/2022,40,1,3,2,1,2,1,1,1,0.630682476,3,1,1,1,1,1,2,1,3,3,3,3
1339,11/07/2022,11/07/2022,26,2,1,4,1,2,2,1,1,0.8908937,2,1,2,3,2,3,2,1,3,1,2,3
1340,11/07/2022,11/07/2022,37,2,2,8,2, ,4,1,1,0.681193875,2,1,2,2,3,2,3,1,2,2,2,3
1341,11/08/2022,11/08/2022,27,1,3,6,2, ,2,1,1,1.174716956,3,1,2,4,1,1,1,1,4,4,5,3
1342,11/07/2022,11/07/2022,21,2,3,6,1,2,3,16,2,0.97621525,2,1,1,3,1,2,1,1,3,4,3,3
1343,11/07/2022,11/07/2022,42,1,1,5,1,1,2,1,1,0.791913848,4,1,1,3,2,2,1,1,5,5,4,4
1344,11/07/2022,11/07/2022,33,2,4,4,1,1,1,4,1,0.594956314,2,1,3,1,1,1,2,1,2,5,3,2
1345,11/07/2022,11/07/2022,34,2,3,7,1,7,3,1,1,1.044369202,2,1,3,3,3,3,3,1,4,2,5,3
1346,11/07/2022,11/07/2022,26,2,4,3,1,2,1,1,1,0.711176387,2,1,2,2,2,1,1,1,4,2,3,3
1347,11/07/2022,11/07/2022,50,1,2,6,1,2,3,19, ,1.322007073,3,1,2,3,1,2,1,1,5,5,5,3
1348,11/07/2022,11/07/2022,24,1,2,10,1,2,3,1,1,2.426905389,5,1,2,3,1,1,2,1,2,2,4,4
1349,11/07/2022,11/07/2022,43,1,4,4,1,2,1,1,1,0.814068768,5,1,1,2,1,2,1,1,3,3,3,3
1350,11/07/2022,11/07/2022,31,2,3,3,2, ,3,16,2,2.366482214,5,1,2,3,1,3,1,1,3,3,3,4
1351,11/07/2022,11/07/2022,23,2,5,2,2, ,3,1,1,1.738491596,3,1,1,1,1,1,1,1,4,4,4,3
1352,11/07/2022,11/07/2022,18,2,3,5,99, ,3,1,1,0.804865848,2,1,1,3,3,3,2,1,5,2,5,3
1353,11/07/2022,11/07/2022,39,1,2,3,1,7,1,1,1,1.491049671,2,1,2,2,4,4,2,1,2,2,4,3
1354,11/07/2022,11/07/2022,38,2,3,5,1,1,2,1,1,0.550785243,4,1,2,3,1,2,1,1,3,3,3,3
1355,11/07/2022,11/07/2022,24,1,3,8,2, ,3,1,1,1.271425487,2,1,3,3,3,1,1,1,3,3,3,2
1356,11/07/2022,11/07/2022,63,2,5,6,1,1,2,4,1,1.198182903,2,1,2,2,3,3,2,1,4,2,4,3
1357,11/07/2022,11/07/2022,22,2,3,11,1,4,3,1,1,1.009923416,2,1,2,3,4,2,1,1,4,1,3,3
1358,11/07/2022,11/07/2022,57,2,5,8,1,1,2,1,1,0.803352186,3,1,2,2,1,2,1,1,5,5,5,3
1359,11/07/2022,11/07/2022,69,2,2,2,1,2,1,1,1,0.615567565,2,1,2,3,2,1,1,1,4,3,2,3
1360,11/07/2022,11/07/2022,54,1,6,4,1,6,2,1,1,0.989864817,4,1,1,1,1,1,1,1,5,5,5,3
1361,11/07/2022,11/07/2022,32,2,2,7,1,2,1,1,1,0.978857048,2,1,3,2,3,2,2,1,2,2,1,3
1362,11/07/2022,11/07/2022,47,1,3,7,1,2,1,1,1,0.826521674,2,1,2,2,1,3,2,1,2,2,2,3
1363,11/07/2022,11/07/2022,46,1,2,1,1,3,1,1,1,1.108246478,2,1,2,2,2,2,2,1,3,2,3,3
1364,11/07/2022,11/07/2022,26,2,3,1,1,2,4,1,1,1.899184802,5,1,4,4,4,4,4,1,3,3,3,4
1365,11/07/2022,11/07/2022,38,1,4,9,2, ,3,1,1,1.674837905,3,1,2,3,1,2,1,1,5,5,5,3
1366,11/07/2022,11/07/2022,68,1,6,6,1,1,2,1,1,0.789219859,2,1,3,3,2,1,1,1,3,4,3,3
1367,11/07/2022,11/07/2022,21,2,3,2,1,2,3,1,1,0.999083076,5,1,3,2,4,3,2,1,3,2,3,3
1368,11/07/2022,11/07/2022,59,2,3,6,1,1,2,1,1,0.792596781,3,1,1,3,1,2,1,1,4,4,4,2
1369,11/07/2022,11/07/2022,24,1,5,3,99, ,4,1,1,3.109255296,5,1,4,4,4,4,4,1,5,5,5,4
1370,11/07/2022,11/07/2022,48,1,1,7,1,2,3,4,1,1.217753842,2,1,2,2,3,2,1,1,3,3,3,3
1371,11/07/2022,11/07/2022,58,2,6,11,1,1,2,1,1,0.892605511,3,1,2,3,1,1,1,1,5,4,4,2
1372,11/07/2022,11/07/2022,23,1,3,6,1,1,3,1,1,3.701098595,3,1,1,3,1,2,1,1,2,2,2,3
1373,11/07/2022,11/07/2022,20,1,3,8,2, ,3,1,1,2.652012531,3,1,3,1,2,4,1,1,3,3,3,2
1374,11/07/2022,11/07/2022,51,1,4,10,1,1,2,1,1,1.062390629,4,1,1,2,1,1,1,1,4,5,5,2
1375,11/07/2022,11/07/2022,57,1,1,1,1,2,1,1,1,0.865191322,2,1,2,3,1,1,1,1,2,2,5,3
1376,11/07/2022,11/07/2022,56,2,1,6,1,2,1,1,1,0.8716672,2,1,1,3,2,2,2,1,3,2,2,3
1377,11/07/2022,11/07/2022,41,2,2,8,1,7,1,1,1,0.671654983,3,1,2,3,1,1,1,1,5,1,4,3
1378,11/07/2022,11/07/2022,48,2,2,2,1,2,1,1,1,0.745552688,2,1,3,2,3,2,3,1,5,5,5,3
1379,11/07/2022,11/07/2022,41,2,3,4,1,2,1,1,1,0.617558006,3,1,2,2,3,2,3,1,4,2,2,3
1380,11/07/2022,11/08/2022,75,1,1,11,1,1,2,1,1,0.733512552,3,1,2,2,1,2,2,1,1,1,2,2
1381,11/07/2022,11/07/2022,42,1,1,2,1,2,1,1,1,0.594207853,2,1,2,3,3,3,2,1,1,1,1,3
1382,11/07/2022,11/07/2022,19,1,1,8,2, ,3,1,1,1.200095991,2,1,1,3,1,3,1,1,2,3,1,3
1383,11/07/2022,11/07/2022,64,1,1,11,1,98,1,4,1,0.652084478,3,1,2,3,1,1,2,1,5,5,5,2
1384,11/07/2022,11/07/2022,37,1,3,11,1,4,1,1,1,0.70885552,2,1,2,2,1,3,2,1,3,2,3,3
1385,11/07/2022,11/07/2022,38,2,5,3,1,2,1,1,1,0.418118104,3,1,2,2,2,2,2,1,4,2,4,3
1386,11/07/2022,11/07/2022,19,1,3,5,2, ,3,19, ,2.997053508,5,1,3,3,3,1,2,1,4,4,3,4
1387,11/07/2022,11/07/2022,30,2,3,8,2, ,3,1,1,0.723008015,5,1,4,4,4,4,4,1,3,3,3,4
1388,11/08/2022,11/08/2022,18,2,6,2,2, ,3,1,1,0.834997905,2,1,3,3,1,4,4,1,3,4,5,3
1389,11/07/2022,11/07/2022,21,2,3,6,1,2,3,1,1,1.827985199,2,1,3,2,2,3,2,1,4,3,4,3
1390,11/07/2022,11/07/2022,31,1,1,7,1,2,1,1,1,1.494821509,2,1,3,2,3,1,2,1,2,1,2,3
1391,11/08/2022,11/08/2022,24,1,5,11,1,4,1,1,1,1.170707136,2,1,1,3,1,2,1,1,3,2,4,3
1392,11/07/2022,11/07/2022,21,1,5,7,2, ,3,14,2,4.545275131,2,1,2,2,2,2,3,1,2,4,3,3
1393,11/07/2022,11/07/2022,69,2,5,11,1,2,2,1,1,1.007745793,3,1,2,3,3,3,4,1,3,3,3,3
1394,11/07/2022,11/07/2022,57,1,3,6,1,1,2,1,1,0.996851927,2,1,3,2,3,3,3,1,2,2,2,3
1395,11/07/2022,11/07/2022,53,2,2,10,2, ,3,1,1,0.763802417,3,1,2,2,2,2,2,1,3,2,3,3
1396,11/07/2022,11/07/2022,59,1,2,7,1,3,2,1,1,1.157199147,3,1,3,3,2,1,2,1,2,2,2,3
1397,11/07/2022,11/07/2022,48,2,4,8,1,3,1,1,1,1.102611462,2,1,1,3,2,2,1,1,3,3,3,3
1398,11/07/2022,11/07/2022,48,2,1,10,1,1,1,1,1,0.787767318,3,1,2,3,3,3,3,1,3,3,1,2
1399,11/07/2022,11/07/2022,66,1,2,5,1,2,2,1,1,0.702148792,3,1,2,3,2,3,2,1,4,3,4,3
1400,11/07/2022,11/07/2022,38,2,5,10,1,1,2,1,1,0.703801832,4,1,3,3,3,3,3,1,5,5,5,3
1401,11/08/2022,11/08/2022,64,1,4,6,1,3,1,1,1,1.110489976,2,1,1,4,2,1,2,1,3,3,3,3
1402,11/07/2022,11/07/2022,22,1,3,6,1,2,3,1,1,1.570251627,2,1,2,2,3,3,2,1,2,2,2,3
1403,11/07/2022,11/07/2022,68,1,2,2,1,1,2,1,1,0.758964027,4,1,2,3,1,1,1,1,4,4,4,2
1404,11/08/2022,11/08/2022,21,2,3,6,2, ,3,1,1,0.712204273,2,1,2,2,2,2,2,1,3,3,2,3
1405,11/07/2022,11/07/2022,59,1,4,9,1,3,1,1,1,1.019968423,2,1,2,3,1,1,1,1,3,3,3,3
1406,11/07/2022,11/07/2022,55,1,3,4,1,1,1,1,1,0.867515455,3,1,2,3,3,3,3,1,3,3,4,3
1407,11/08/2022,11/08/2022,19,2,3,8,2, ,3,1,1,0.712204273,3,1,2,2,2,3,2,1,4,2,2,3
1408,11/07/2022,11/07/2022,18,1,1,5,1,6,3,9,2,0.856457634,3,1,3,3,3,4,4,1,3,2,1,4
1409,11/07/2022,11/07/2022,38,1,5,9,1,1,3,1,1,2.126498955,3,1,3,1,1,3,1,1,3,3,5,3
1410,11/07/2022,11/07/2022,38,2,6,3,2, ,3,1,1,0.847664358,4,1,3,4,2,2,2,1,3,4,3,3
1411,11/07/2022,11/07/2022,35,2,2,7,1,2,1,1,1,0.977061325,3,1,2,3,2,2,2,1,5,1,1,3
1412,11/07/2022,11/07/2022,56,2,3,2,2, ,2,1,1,0.656937959,3,1,3,2,1,2,3,1,4,5,3,3
1413,11/07/2022,11/07/2022,58,2,2,4,1,1,1,1,1,0.784828831,3,1,2,2,1,1,2,1,4,3,4,3
1414,11/07/2022,11/07/2022,29,2,4,2,1,2,1,1,1,0.711176387,2,1,4,2,4,3,4,1,3,1,3,3
1415,11/07/2022,11/07/2022,24,2,5,8,1,99,4,1,1,1.50295321,5,1,4,4,4,4,4,1,5,5,5,4
1416,11/07/2022,11/07/2022,33,2,3,6,1,2,1,1,1,0.774626145,3,1,2,3,1,1,3,1,4,2,5,3
1417,11/07/2022,11/07/2022,42,2,6,5,2, ,3,1,1,0.585677622,1,1,4,3,1,1,2,1,3,3,3,3
1418,11/07/2022,11/07/2022,68,2,6,4,1,1,2,1,1,1.840882164,2,1,3,3,1,1,2,1,3,1,2,3
1419,11/07/2022,11/07/2022,65,2,1,11,1,4,1,1,1,0.691867117,2,1,2,4,1,3,1,1,5,5,5,3
1420,11/07/2022,11/07/2022,23,1,2,4,1,2,3,1,1,1.290449247,4,1,3,3,3,3,3,1,1,1,1,2
1421,11/07/2022,11/07/2022,51,1,6,7,2, ,2,17,2,1.408005661,3,1,2,2,1,2,1,1,3,3,3,3
1422,11/07/2022,11/07/2022,72,1,1,9,1,3,1,1,1,0.669088464,2,1,4,3,1,1,3,1,3,3,4,3
1423,11/07/2022,11/07/2022,45,2,2,8,1,1,2,1,1,0.932537137,3,1,2,3,1,1,2,1,3,2,2,3
1424,11/07/2022,11/07/2022,38,2,5,2,1,2,1,1,1,0.591229443,3,1,2,2,1,1,1,1,3,3,3,3
1425,11/07/2022,11/07/2022,35,1,3,6,1,2,3,1,1,0.963678983,2,1,2,3,1,2,2,1,3,3,3,3
1426,11/07/2022,11/07/2022,19,2,6,11,2, ,3,1,1,0.68515592,2,1,4,4,4,4,4,1,4,1,4,3
1427,11/07/2022,11/07/2022,71,1,1,1,1,1,2,1,1,0.7575717,3,1,1,3,1,1,3,1,5,5,5,2
1428,11/07/2022,11/07/2022,65,1,4,11,1,4,1,1,1,0.853057775,5,1,4,4,4,3,1,1,5,5,5,3
1429,11/07/2022,11/07/2022,45,1,5,1,1,2,1,1,1,1.123338833,2,1,1,3,4,2,2,1,4,2,5,3
1430,11/08/2022,11/08/2022,47,1,6,10,2, ,3,1,1,1.699585813,4,1,1,3,1,1,1,1,4,4,5,3
1431,11/07/2022,11/07/2022,33,2,3,8,99, ,1,9,2,0.62836395,2,1,3,2,2,2,2,1,3,3,3,3
1432,11/07/2022,11/07/2022,42,1,4,8,2, ,2,13,2,1.322896587,3,1,2,2,3,3,3,1,4,4,4,3
1433,11/07/2022,11/07/2022,32,2,2,11,1,4,1,1,1,0.839503963,2,1,1,2,3,2,2,1,4,1,1,3
1434,11/07/2022,11/07/2022,29,2,3,7,2, ,3,4,1,1.661574541,2,1,2,2,2,2,2,1,4,1,2,3
1435,11/07/2022,11/07/2022,19,2,1,8,2, ,3,1,1,0.671014953,2,1,4,4,4,4,4,1,4,1,1,3
1436,11/07/2022,11/07/2022,24,2,3,6,1,2,3,2,1,0.877981703,1,1,3,2,2,1,1,1,3,1,2,3
1437,11/07/2022,11/07/2022,27,1,3,3,2, ,3,13,2,0.904229419,2,1,2,4,3,4,4,1,5,5,5,4
1438,11/07/2022,11/07/2022,54,2,4,8,2, ,3,1,1,0.959351241,1,1,3,2,2,3,2,1,4,4,4,3
1439,11/07/2022,11/07/2022,36,1,2,7,1,2,1,1,1,1.497568813,2,1,2,2,1,1,2,1,2,2,4,3
1440,11/07/2022,11/07/2022,68,1,2,8,1,1,2,1,1,0.732275499,4,1,3,1,4,2,1,1,5,5,5,3
1441,11/07/2022,11/07/2022,57,2,4,5,2, ,2,1,1,0.86798383,4,1,2,2,1,2,1,1,4,3,3,3
1442,11/07/2022,11/07/2022,42,1,2,7,1,2,1,11,2,1.365937266,1,1,2,2,3,3,3,1,3,5,1,3
1443,11/07/2022,11/07/2022,28,1,3,9,1,2,1,1,1,1.185112739,2,1,2,3,1,2,1,1,2,2,3,3
1444,11/07/2022,11/07/2022,23,2,4,9,1,2,3,1,1,1.190201623,2,1,3,3,2,1,2,1,4,2,1,3
1445,11/07/2022,11/07/2022,21,2,3,3,1,7,3,1,1,1.301226683,2,1,2,3,3,2,3,1,3,1,1,3
1446,11/07/2022,11/07/2022,65,1,2,2,1,2,1,1,1,0.587599754,3,1,2,2,1,2,1,1,3,3,3,3
1447,11/07/2022,11/07/2022,33,2,1,8,1,1,1,1,1,0.826216696,2,1,2,2,2,2,2,1,4,2,2,3
1448,11/07/2022,11/07/2022,33,2,4,9,1,1,1,1,1,1.069156534,3,1,2,2,2,3,1,1,5,3,2,3
1449,11/07/2022,11/07/2022,42,2,5,3,2, ,3,1,1,0.847664358,3,1,2,2,1,2,1,1,3,3,4,3
1450,11/07/2022,11/07/2022,48,2,4,9,2, ,3,1,1,0.62339165,1,1,1,1,1,2,1,1,3,4,3,3
1451,11/07/2022,11/07/2022,40,1,1,4,2, ,3,1,1,1.459980078,2,1,2,3,1,1,1,1,2,2,5,3
1452,11/07/2022,11/07/2022,20,1,3,8,2, ,3,1,1,1.273762216,2,1,1,3,2,1,3,1,2,1,1,3
1453,11/07/2022,11/07/2022,43,2,3,11,1,1,2,1,1,0.991451695,2,1,1,2,2,3,2,1,4,3,4,3
1454,11/07/2022,11/07/2022,23,2,1,7,2, ,3,9,2,2.362383154,4,1,3,3,3,2,2,1,3,2,2,4
1455,11/07/2022,11/07/2022,23,2,3,9,1,2,3,1,1,0.974424374,1,1,2,3,2,1,2,1,4,2,2,3
1456,11/07/2022,11/07/2022,54,1,5,2,1,2,1,1,1,0.743303308,5,1,2,2,1,3,1,1,3,3,3,3
1457,11/07/2022,11/07/2022,19,2,4,4,2, ,3,8,2,0.981292435,2,1,2,1,2,2,2,1,3,4,4,4
1458,11/07/2022,11/07/2022,58,2,3,6,1,2,1,1,1,0.688060268,1,1,2,3,1,2,2,1,4,3,2,3
1459,11/07/2022,11/07/2022,19,2,3,5,2, ,3,1,1,0.804865848,2,1,2,3,1,3,2,1,4,2,3,3
1460,11/07/2022,11/07/2022,46,1,3,7,2, ,1,4,1,0.845288165,3,1,2,2,1,1,1,1,3,3,3,3
1461,11/07/2022,11/07/2022,76,1,6,6,1,3,2,1,1,0.813915301,3,1,2,2,1,2,2,1,2,2,2,3
1462,11/07/2022,11/07/2022,43,2,5,11,1,4,1,1,1,0.664512286,5,1,1,3,1,2,2,1,5,5,5,3
1463,11/07/2022,11/07/2022,43,2,2,2,1,2,1,1,1,0.745552688,3,1,3,3,3,3,2,1,4,4,4,3
1464,11/07/2022,11/07/2022,21,1,1,3,2, ,3,13,2,1.385624875,3,1,3,2,3,2,2,1,4,5,2,3
1465,11/07/2022,11/07/2022,23,2,5,3,2, ,3,1,1,0.834997905,5,1,1,2,2,1,2,1,2,4,4,3
1466,11/07/2022,11/07/2022,24,2,6,10,2, ,3,1,1,0.742354792,2,1,1,1,1,1,1,1,4,4,4,3
1467,11/07/2022,11/07/2022,32,1,2,11,1,4,1,1,1,2.674098965,3,1,2,3,4,2,1,1,2,2,3,3
1468,11/07/2022,11/07/2022,21,2,3,2,1,2,3,1,1,0.89854841,2,1,1,4,1,1,1,1,5,3,5,3
1469,11/07/2022,11/08/2022,26,2,1,7,2, ,1,9,2,1.001082371,1,1,2,3,3,2,3,1,3,3,2,2
1470,11/07/2022,11/07/2022,32,2,3,8,1,1,2,1,1,0.72827051,3,1,1,1,2,2,2,1,4,4,3,3
1471,11/07/2022,11/07/2022,49,2,4,3,1,1,2,1,1,0.918579851,3,1,1,3,1,1,1,1,3,3,3,3
1472,11/07/2022,11/07/2022,26,2,2,7,1,2,1,1,1,0.977061325,1,1,2,2,3,1,3,1,4,3,1,3
1473,11/08/2022,11/08/2022,49,1,5,3,1,2,1,10,2,0.639240731,2,1,3,2,1,1,1,1,3,5,5,3
1474,11/07/2022,11/07/2022,37,1,3,4,2, ,2,1,1,2.332912744,3,1,1,3,1,3,1,1,5,5,5,3
1475,11/07/2022,11/07/2022,18,2,3,2,2, ,3,1,1,0.823818822,2,1,2,4,1,4,1,1,4,3,3,3
1476,11/07/2022,11/07/2022,34,2,1,6,1,1,2,1,1,0.932537137,3,1,2,2,2,2,2,1,4,3,3,3
1477,11/07/2022,11/07/2022,56,1,1,7,1,2,1,1,1,1.133850088,1,1,2,2,2,2,2,1,2,2,4,3
1478,11/07/2022,11/07/2022,46,2,5,8,1,1,1,1,1,0.462505765,2,1,1,1,1,1,1,1,4,4,4,3
1479,11/07/2022,11/07/2022,42,2,4,1,1,2,2,1,1,0.56766539,5,1,4,1,1,3,1,1,4,4,3,4
1480,11/07/2022,11/07/2022,41,1,1,7,1,2,1,7,2,0.777292399,2,1,2,3,1,2,1,1,2,2,2,3
1481,11/07/2022,11/07/2022,38,2,4,2,1,2,1,1,1,0.502944713,2,1,2,2,2,2,3,1,5,5,5,3
1482,11/07/2022,11/07/2022,35,1,1,5,1,1,2,1,1,0.791913848,5,1,1,3,3,3,3,1,3,4,2,2
1483,11/07/2022,11/07/2022,40,2,1,10,1,2,1,1,1,0.524605257,2,1,2,3,3,3,2,1,4,2,4,3
1484,11/07/2022,11/07/2022,38,2,5,5,1,99,1,1,1,0.529587924,4,1,2,2,1,2,2,1,4,4,4,3
1485,11/07/2022,11/07/2022,41,1,3,8,1,2,1,1,1,0.616246902,3,1,2,3,2,3,3,1,2,2,2,3
1486,11/07/2022,11/07/2022,50,2,5,6,2, ,2,1,1,0.574583894,3,1,1,1,1,1,1,1,4,4,5,3
1487,11/07/2022,11/07/2022,57,2,2,8,1,1,2,1,1,0.746758075,2,1,1,3,1,3,1,1,4,4,4,3
1488,11/07/2022,11/07/2022,54,1,6,7,1,2,2,8,2,1.19484669,2,1,4,3,3,3,3,1,4,5,1,3
1489,11/07/2022,11/07/2022,55,2,1,7,1,2,2,1,1,1.319539426,3,1,3,3,1,4,1,1,3,2,5,3
1490,11/07/2022,11/07/2022,21,1,6,3,1,2,3,7,2,1.628841938,3,1,2,2,1,2,2,1,4,4,4,3
1491,11/08/2022,11/08/2022,23,2,3,10,1,5,3,1,1,0.869206859,3,1,3,4,2,3,1,1,3,3,3,2
1492,11/07/2022,11/07/2022,18,2,3,4,2, ,3,1,1,0.804865848,2,1,2,3,2,2,2,1,4,2,2,3
1493,11/07/2022,11/07/2022,22,1,5,6,2, ,3,12,2,1.291046955,3,1,2,3,3,3,3,1,3,3,3,2
1494,11/07/2022,11/07/2022,24,2,3,7,1,2,3,4,1,1.177565201,2,1,2,2,2,3,3,1,4,3,3,3
1495,11/08/2022,11/08/2022,49,1,3,5,1,3,1,1,1,0.66432425,2,1,3,3,1,1,1,1,1,1,4,3
1496,11/07/2022,11/07/2022,70,2,3,5,1,7,2,1,1,1.449855102,3,1,2,3,2,3,2,1,4,3,5,3
1497,11/08/2022,11/08/2022,36,1,3,8,1,2,1,1,1,1.185112739,3,1,2,2,2,1,2,1,1,2,3,3
1498,11/07/2022,11/07/2022,53,2,4,11,1,1,2,1,1,1.073694773,3,1,2,3,1,1,1,1,4,4,4,3
1499,11/07/2022,11/07/2022,43,2,4,7,1,2,1,1,1,1.266679085,3,1,2,3,2,1,1,1,4,2,3,3
